Time,Date,Public_Bet_%,Public_Money_%,Odds,Delta
MIA vs TXAM,5:44 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,5:41 AM,Dec 14,27,66,+163,5
MIA vs TXAM,5:39 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,5:36 AM,Dec 14,27,66,+163,5
MIA vs TXAM,5:33 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,5:31 AM,Dec 14,27,66,+163,5
MIA vs TXAM,5:28 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,5:25 AM,Dec 14,27,66,+163,5
MIA vs TXAM,5:23 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,5:20 AM,Dec 14,27,66,+163,5
MIA vs TXAM,5:17 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,5:14 AM,Dec 14,27,66,+163,5
MIA vs TXAM,5:12 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,5:08 AM,Dec 14,27,66,+163,5
MIA vs TXAM,5:06 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,5:03 AM,Dec 14,27,66,+163,5
MIA vs TXAM,5:00 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,4:58 AM,Dec 14,27,66,+163,5
MIA vs TXAM,4:55 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,4:52 AM,Dec 14,27,66,+163,5
MIA vs TXAM,4:50 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,4:47 AM,Dec 14,27,66,+163,5
MIA vs TXAM,4:44 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,4:42 AM,Dec 14,27,66,+163,5
MIA vs TXAM,4:39 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,4:36 AM,Dec 14,27,66,+163,5
MIA vs TXAM,4:33 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,4:31 AM,Dec 14,27,66,+163,5
MIA vs TXAM,4:27 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,4:25 AM,Dec 14,27,66,+163,5
MIA vs TXAM,4:22 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,4:19 AM,Dec 14,27,66,+163,5
MIA vs TXAM,4:17 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,4:14 AM,Dec 14,27,66,+163,5
MIA vs TXAM,4:11 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,4:09 AM,Dec 14,27,66,+163,5
MIA vs TXAM,4:06 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,4:03 AM,Dec 14,27,66,+163,5
MIA vs TXAM,4:01 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,3:58 AM,Dec 14,27,66,+163,5
MIA vs TXAM,3:55 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,3:52 AM,Dec 14,27,66,+163,5
MIA vs TXAM,3:50 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,3:46 AM,Dec 14,27,66,+163,5
MIA vs TXAM,3:44 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,3:41 AM,Dec 14,27,66,+163,5
MIA vs TXAM,3:38 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,3:36 AM,Dec 14,27,66,+163,5
MIA vs TXAM,3:00 AM,Dec 14,27,66,+158,
MIA vs TXAM,2:52 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,1:43 AM,Dec 14,27,66,+163,5
MIA vs TXAM,1:41 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,1:38 AM,Dec 14,27,66,+163,5
MIA vs TXAM,1:35 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,1:33 AM,Dec 14,27,66,+163,5
MIA vs TXAM,1:30 AM,Dec 14,27,66,+158,-5
MIA vs TXAM,1:27 AM,Dec 14,27,66,+163,5
MIA vs TXAM,8:13 PM,Dec 13,27,66,+158,
MIA vs TXAM,7:42 PM,Dec 13,27,66,+158,
MIA vs TXAM,7:40 PM,Dec 13,27,66,+158,
MIA vs TXAM,7:37 PM,Dec 13,27,66,+158,
MIA vs TXAM,7:34 PM,Dec 13,27,66,+158,
MIA vs TXAM,7:31 PM,Dec 13,27,66,+158,
MIA vs TXAM,7:28 PM,Dec 13,27,66,+158,
MIA vs TXAM,7:25 PM,Dec 13,27,66,+158,
MIA vs TXAM,7:22 PM,Dec 13,27,66,+158,
MIA vs TXAM,7:19 PM,Dec 13,27,66,+158,
MIA vs TXAM,7:16 PM,Dec 13,27,66,+158,
MIA vs TXAM,7:13 PM,Dec 13,27,66,+158,
MIA vs TXAM,5:22 PM,Dec 13,27,66,+158,
MIA vs TXAM,5:20 PM,Dec 13,27,66,+158,
MIA vs TXAM,5:14 PM,Dec 13,27,66,+158,
MIA vs TXAM,5:13 PM,Dec 13,27,66,+158,
MIA vs TXAM,4:52 PM,Dec 13,27,66,+158,-5
MIA vs TXAM,3:49 PM,Dec 13,27,66,+163,5
MIA vs TXAM,3:40 PM,Dec 13,27,66,+158,
MIA vs TXAM,3:38 PM,Dec 13,27,66,+158,2
MIA vs TXAM,12:02 PM,Dec 13,27,66,+156,-2
MIA vs TXAM,6:54 AM,Dec 13,27,67,+158,-5
MIA vs TXAM,4:18 AM,Dec 13,27,67,+163,5
MIA vs TXAM,2:32 AM,Dec 13,27,67,+158,
MIA vs TXAM,1:18 AM,Dec 13,28,67,+158,
MIA vs TXAM,1:14 AM,Dec 13,28,67,+158,
MIA vs TXAM,1:11 AM,Dec 13,28,67,+158,
MIA vs TXAM,1:08 AM,Dec 13,28,67,+158,
MIA vs TXAM,1:04 AM,Dec 13,28,67,+158,
MIA vs TXAM,12:14 AM,Dec 13,28,67,+158,-5
MIA vs TXAM,12:09 AM,Dec 13,28,67,+163,5
MIA vs TXAM,12:07 AM,Dec 13,28,67,+158,-5
MIA vs TXAM,11:55 PM,Dec 12,28,67,+163,5
MIA vs TXAM,11:54 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,11:49 PM,Dec 12,28,67,+163,5
MIA vs TXAM,11:45 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,11:43 PM,Dec 12,28,67,+163,5
MIA vs TXAM,11:36 PM,Dec 12,28,67,+158,
MIA vs TXAM,11:28 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,11:25 PM,Dec 12,28,67,+163,5
MIA vs TXAM,11:22 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,11:18 PM,Dec 12,28,67,+163,5
MIA vs TXAM,11:15 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,11:12 PM,Dec 12,28,67,+163,5
MIA vs TXAM,11:07 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,11:04 PM,Dec 12,28,67,+163,5
MIA vs TXAM,11:02 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,10:57 PM,Dec 12,28,67,+163,5
MIA vs TXAM,10:54 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,10:51 PM,Dec 12,28,67,+163,5
MIA vs TXAM,10:46 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,10:43 PM,Dec 12,28,67,+163,5
MIA vs TXAM,10:42 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,9:54 PM,Dec 12,28,67,+163,5
MIA vs TXAM,9:51 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,9:49 PM,Dec 12,28,67,+163,5
MIA vs TXAM,9:44 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,9:41 PM,Dec 12,28,67,+163,5
MIA vs TXAM,9:38 PM,Dec 12,28,67,+158,-5
MIA vs TXAM,9:32 PM,Dec 12,28,67,+163,
MIA vs TXAM,9:30 PM,Dec 12,28,66,+163,5
MIA vs TXAM,9:28 PM,Dec 12,28,66,+158,-5
MIA vs TXAM,9:23 PM,Dec 12,28,66,+163,5
MIA vs TXAM,9:20 PM,Dec 12,28,66,+158,-5
MIA vs TXAM,9:17 PM,Dec 12,28,66,+163,5
MIA vs TXAM,7:33 PM,Dec 12,28,66,+158,-2
MIA vs TXAM,6:38 PM,Dec 12,28,66,+160,
MIA vs TXAM,5:02 PM,Dec 12,28,66,+160,2
MIA vs TXAM,3:22 PM,Dec 12,29,66,+158,
MIA vs TXAM,2:52 PM,Dec 12,29,67,+158,
MIA vs TXAM,2:29 PM,Dec 12,29,66,+158,
MIA vs TXAM,2:28 PM,Dec 12,29,66,+158,
MIA vs TXAM,2:11 PM,Dec 12,29,66,+158,-5
MIA vs TXAM,2:06 PM,Dec 12,29,66,+163,5
MIA vs TXAM,12:07 PM,Dec 12,29,66,+158,
MIA vs TXAM,10:43 AM,Dec 12,29,67,+158,
MIA vs TXAM,9:17 AM,Dec 12,29,66,+158,
MIA vs TXAM,8:57 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,7:41 AM,Dec 12,30,66,+163,5
MIA vs TXAM,7:35 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,7:32 AM,Dec 12,30,66,+163,5
MIA vs TXAM,7:31 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,7:25 AM,Dec 12,30,66,+163,5
MIA vs TXAM,7:22 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,7:21 AM,Dec 12,30,66,+163,5
MIA vs TXAM,7:15 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,7:12 AM,Dec 12,30,66,+163,5
MIA vs TXAM,7:11 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,7:05 AM,Dec 12,30,66,+163,5
MIA vs TXAM,7:02 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,7:00 AM,Dec 12,30,66,+163,5
MIA vs TXAM,6:55 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,6:52 AM,Dec 12,30,66,+163,5
MIA vs TXAM,6:50 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,6:44 AM,Dec 12,30,66,+163,5
MIA vs TXAM,6:41 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,6:40 AM,Dec 12,30,66,+163,5
MIA vs TXAM,6:34 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,6:31 AM,Dec 12,30,66,+163,5
MIA vs TXAM,6:30 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,6:24 AM,Dec 12,30,66,+163,5
MIA vs TXAM,6:21 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,6:20 AM,Dec 12,30,66,+163,5
MIA vs TXAM,1:02 AM,Dec 12,30,66,+158,
MIA vs TXAM,1:01 AM,Dec 12,30,66,+158,
MIA vs TXAM,12:06 AM,Dec 12,30,66,+158,-5
MIA vs TXAM,11:31 PM,Dec 11,30,66,+163,5
MIA vs TXAM,6:22 PM,Dec 11,30,66,+158,-5
MIA vs TXAM,4:57 PM,Dec 11,30,66,+163,
MIA vs TXAM,4:47 PM,Dec 11,30,67,+163,
MIA vs TXAM,3:17 PM,Dec 11,30,66,+163,5
MIA vs TXAM,1:07 PM,Dec 11,30,66,+158,
MIA vs TXAM,12:07 PM,Dec 11,30,67,+158,
MIA vs TXAM,11:57 AM,Dec 11,31,67,+158,
MIA vs TXAM,11:47 AM,Dec 11,30,67,+158,
MIA vs TXAM,4:22 AM,Dec 11,31,67,+158,
MIA vs TXAM,3:30 AM,Dec 11,31,67,+158,
MIA vs TXAM,2:28 AM,Dec 11,31,67,+158,
MIA vs TXAM,2:02 AM,Dec 11,30,67,+158,
MIA vs TXAM,2:37 PM,Dec 10,31,67,+158,
MIA vs TXAM,7:17 AM,Dec 10,31,53,+158,
MIA vs TXAM,6:52 AM,Dec 10,31,52,+158,
MIA vs TXAM,12:00 AM,Dec 10,32,52,+158,-5
MIA vs TXAM,11:53 PM,Dec 09,32,52,+163,5
MIA vs TXAM,10:01 PM,Dec 09,32,52,+158,-5
MIA vs TXAM,10:00 PM,Dec 09,32,52,+163,5
MIA vs TXAM,8:27 PM,Dec 09,32,52,+158,-5
MIA vs TXAM,8:24 PM,Dec 09,32,52,+163,5
MIA vs TXAM,8:22 PM,Dec 09,32,52,+158,-5
MIA vs TXAM,8:17 PM,Dec 09,32,52,+163,5
MIA vs TXAM,8:07 PM,Dec 09,32,52,+158,
MIA vs TXAM,6:37 PM,Dec 09,32,51,+158,
MIA vs TXAM,6:07 PM,Dec 09,33,51,+158,-5
MIA vs TXAM,4:57 PM,Dec 09,33,51,+163,-3
MIA vs TXAM,10:17 AM,Dec 09,33,50,+166,
MIA vs TXAM,8:37 AM,Dec 09,33,49,+166,
MIA vs TXAM,11:32 PM,Dec 08,33,48,+166,
MIA vs TXAM,11:27 PM,Dec 08,34,48,+166,6
MIA vs TXAM,10:57 PM,Dec 08,33,48,+160,-4
MIA vs TXAM,10:37 PM,Dec 08,34,48,+164,
MIA vs TXAM,10:22 PM,Dec 08,33,48,+164,
MIA vs TXAM,9:57 PM,Dec 08,34,48,+164,
MIA vs TXAM,9:37 PM,Dec 08,33,48,+164,
MIA vs TXAM,8:42 PM,Dec 08,34,48,+164,
MIA vs TXAM,7:02 PM,Dec 08,34,47,+164,
MIA vs TXAM,6:52 PM,Dec 08,34,48,+164,
MIA vs TXAM,6:42 PM,Dec 08,33,48,+164,
MIA vs TXAM,6:39 PM,Dec 08,34,48,+164,
MIA vs TXAM,6:12 PM,Dec 08,34,48,+164,
MIA vs TXAM,5:26 PM,Dec 08,34,47,+164,
MIA vs TXAM,4:52 PM,Dec 08,34,47,+164,
MIA vs TXAM,4:07 PM,Dec 08,34,48,+164,1
MIA vs TXAM,1:47 PM,Dec 08,34,47,+163,-1
MIA vs TXAM,1:32 PM,Dec 08,33,47,+164,
MIA vs TXAM,11:14 AM,Dec 08,33,44,+164,1
MIA vs TXAM,6:47 AM,Dec 08,33,44,+163,
MIA vs TXAM,6:23 AM,Dec 08,33,43,+163,
MIA vs TXAM,6:18 AM,Dec 08,33,44,+163,
MIA vs TXAM,6:03 AM,Dec 08,33,43,+163,
MIA vs TXAM,5:59 AM,Dec 08,33,44,+163,
MIA vs TXAM,5:27 AM,Dec 08,33,44,+163,
MIA vs TXAM,5:13 AM,Dec 08,33,43,+163,
MIA vs TXAM,2:13 AM,Dec 08,33,44,+163,
MIA vs TXAM,1:25 AM,Dec 08,33,46,+163,7
MIA vs TXAM,12:48 AM,Dec 08,33,46,+156,
MIA vs TXAM,12:22 AM,Dec 08,33,47,+156,
MIA vs TXAM,11:58 PM,Dec 07,33,47,+156,
MIA vs TXAM,11:48 PM,Dec 07,33,48,+156,
MIA vs TXAM,11:22 PM,Dec 07,34,49,+156,-12
MIA vs TXAM,10:58 PM,Dec 07,34,49,+168,
MIA vs TXAM,10:28 PM,Dec 07,33,49,+168,
MIA vs TXAM,10:27 PM,Dec 07,33,52,+168,
MIA vs TXAM,10:26 PM,Dec 07,33,52,+168,
MIA vs TXAM,10:23 PM,Dec 07,33,52,+168,
MIA vs TXAM,10:16 PM,Dec 07,33,52,+168,
MIA vs TXAM,10:14 PM,Dec 07,33,52,+168,
MIA vs TXAM,9:23 PM,Dec 07,33,52,+168,
MIA vs TXAM,9:13 PM,Dec 07,33,51,+168,
MIA vs TXAM,8:13 PM,Dec 07,33,58,+168,2
MIA vs TXAM,8:03 PM,Dec 07,33,60,+166,2
MIA vs TXAM,7:48 PM,Dec 07,34,60,+164,
MIA vs TXAM,7:23 PM,Dec 07,34,61,+164,
MIA vs TXAM,7:05 PM,Dec 07,34,60,+164,12
MIA vs TXAM,6:52 PM,Dec 07,34,60,+152,
MIA vs TXAM,6:42 PM,Dec 07,34,58,+152,
MIA vs TXAM,6:17 PM,Dec 07,35,58,+152,
MIA vs TXAM,6:12 PM,Dec 07,35,57,+152,-3
MIA vs TXAM,5:28 PM,Dec 07,35,56,+155,7
MIA vs TXAM,5:26 PM,Dec 07,35,56,+148,
MIA vs TXAM,5:25 PM,Dec 07,35,56,+148,-2
MIA vs TXAM,5:22 PM,Dec 07,35,56,+150,
MIA vs TXAM,4:54 PM,Dec 07,36,65,+150,2
MIA vs TXAM,4:53 PM,Dec 07,36,65,+148,
MIA vs TXAM,4:52 PM,Dec 07,36,65,+148,
MIA vs TXAM,3:57 PM,Dec 07,37,65,+148,
MIA vs TXAM,3:33 PM,Dec 07,38,67,+148,
MIA vs TXAM,3:27 PM,Dec 07,37,68,+148,
MIA vs TXAM,3:22 PM,Dec 07,37,67,+148,
MIA vs TXAM,2:52 PM,Dec 07,37,68,+148,
MIA vs TXAM,2:42 PM,Dec 07,36,72,+148,
MIA vs TXAM,2:37 PM,Dec 07,37,71,+148,
MIA vs TXAM,2:12 PM,Dec 07,37,72,+148,
MIA vs TXAM,2:02 PM,Dec 07,38,70,+148,
MIA vs TXAM,1:47 PM,Dec 07,38,68,+148,
MIA vs TXAM,1:37 PM,Dec 07,38,70,+148,
MIA vs TXAM,1:32 PM,Dec 07,38,71,+148,3
MIA vs TXAM,1:32 PM,Dec 07,38,71,+145,
MIA vs TXAM,1:27 PM,Dec 07,38,73,+145,
MIA vs TXAM,1:26 PM,Dec 07,36,72,+145,
MIA vs TXAM,1:25 PM,Dec 07,36,72,+145,
MIA vs TXAM,1:24 PM,Dec 07,36,72,+145,
MIA vs TXAM,1:23 PM,Dec 07,36,72,+145,
MIA vs TXAM,1:22 PM,Dec 07,36,72,+145,
MIA vs TXAM,1:22 PM,Dec 07,36,72,+145,
MIA vs TXAM,1:18 PM,Dec 07,35,72,+145,
MIA vs TXAM,1:17 PM,Dec 07,35,72,+145,7
MIA vs TXAM,1:10 PM,Dec 07,36,71,+138,-7
TULN vs MISS,8:12 AM,Today,14,42,+770,
TULN vs MISS,11:55 PM,Dec 16,14,43,+770,37
TULN vs MISS,11:13 PM,Dec 16,14,43,+733,
TULN vs MISS,9:47 PM,Dec 16,14,43,+733,23
TULN vs MISS,7:22 PM,Dec 16,14,43,+710,
TULN vs MISS,6:06 PM,Dec 16,14,44,+710,10
TULN vs MISS,6:05 PM,Dec 16,14,44,+700,-20
TULN vs MISS,3:46 PM,Dec 16,14,44,+720,
TULN vs MISS,11:57 AM,Dec 16,14,44,+720,
TULN vs MISS,11:32 AM,Dec 16,14,44,+720,
TULN vs MISS,11:31 AM,Dec 16,14,44,+720,
TULN vs MISS,7:12 AM,Dec 16,14,44,+720,-13
TULN vs MISS,4:00 AM,Dec 16,14,44,+733,23
TULN vs MISS,3:52 AM,Dec 16,14,44,+710,-60
TULN vs MISS,2:06 AM,Dec 16,14,44,+770,
TULN vs MISS,1:59 AM,Dec 16,14,44,+770,37
TULN vs MISS,8:32 PM,Dec 15,14,44,+733,
TULN vs MISS,12:29 PM,Dec 15,14,43,+733,-37
TULN vs MISS,12:05 PM,Dec 15,14,43,+770,60
TULN vs MISS,11:42 AM,Dec 15,14,43,+710,
TULN vs MISS,10:59 AM,Dec 15,14,44,+710,-30
TULN vs MISS,10:53 AM,Dec 15,14,44,+740,
TULN vs MISS,10:45 AM,Dec 15,14,44,+740,
TULN vs MISS,10:39 AM,Dec 15,14,44,+740,20
TULN vs MISS,10:37 AM,Dec 15,14,44,+720,-10
TULN vs MISS,10:36 AM,Dec 15,14,44,+730,10
TULN vs MISS,10:34 AM,Dec 15,14,44,+720,-10
TULN vs MISS,10:33 AM,Dec 15,14,44,+730,10
TULN vs MISS,10:32 AM,Dec 15,14,44,+720,-10
TULN vs MISS,10:30 AM,Dec 15,14,44,+730,10
TULN vs MISS,10:29 AM,Dec 15,14,44,+720,-10
TULN vs MISS,10:02 AM,Dec 15,14,44,+730,
TULN vs MISS,8:05 AM,Dec 15,15,44,+730,30
TULN vs MISS,8:04 AM,Dec 15,15,44,+700,-30
TULN vs MISS,7:52 AM,Dec 15,15,44,+730,30
TULN vs MISS,7:51 AM,Dec 15,15,44,+700,-30
TULN vs MISS,7:40 AM,Dec 15,15,44,+730,30
TULN vs MISS,7:39 AM,Dec 15,15,44,+700,-30
TULN vs MISS,7:38 AM,Dec 15,15,44,+730,-30
TULN vs MISS,7:06 AM,Dec 15,15,44,+760,-10
TULN vs MISS,6:45 AM,Dec 15,15,44,+770,70
TULN vs MISS,5:52 AM,Dec 15,15,44,+700,
TULN vs MISS,5:12 AM,Dec 15,15,44,+700,
TULN vs MISS,2:18 AM,Dec 15,15,44,+700,31
TULN vs MISS,2:17 AM,Dec 15,15,44,+669,-31
TULN vs MISS,12:19 AM,Dec 15,15,44,+700,
TULN vs MISS,12:18 AM,Dec 15,15,44,+700,
TULN vs MISS,11:18 PM,Dec 14,15,44,+700,
TULN vs MISS,11:08 PM,Dec 14,15,45,+700,
TULN vs MISS,10:28 PM,Dec 14,15,44,+700,
TULN vs MISS,4:32 PM,Dec 14,15,45,+700,
TULN vs MISS,4:07 PM,Dec 14,15,44,+700,
TULN vs MISS,3:57 PM,Dec 14,15,45,+700,
TULN vs MISS,3:52 PM,Dec 14,15,44,+700,
TULN vs MISS,1:32 PM,Dec 14,15,45,+700,
TULN vs MISS,1:22 PM,Dec 14,15,44,+700,
TULN vs MISS,7:37 AM,Dec 14,15,45,+700,
TULN vs MISS,7:32 AM,Dec 14,15,45,+700,
TULN vs MISS,7:25 AM,Dec 14,15,45,+700,
TULN vs MISS,2:14 AM,Dec 14,15,45,+700,31
TULN vs MISS,2:13 AM,Dec 14,15,45,+669,-31
TULN vs MISS,6:32 PM,Dec 13,15,45,+700,31
TULN vs MISS,6:31 PM,Dec 13,15,45,+669,-31
TULN vs MISS,6:27 PM,Dec 13,15,45,+700,
TULN vs MISS,4:56 PM,Dec 13,15,44,+700,
TULN vs MISS,4:47 PM,Dec 13,15,44,+700,
TULN vs MISS,4:37 PM,Dec 13,15,44,+700,
TULN vs MISS,4:22 PM,Dec 13,16,44,+700,
TULN vs MISS,2:39 PM,Dec 13,16,44,+700,
TULN vs MISS,5:51 AM,Dec 13,16,44,+700,31
TULN vs MISS,5:50 AM,Dec 13,16,44,+669,-31
TULN vs MISS,4:27 AM,Dec 13,16,44,+700,
TULN vs MISS,4:26 AM,Dec 13,16,44,+700,
TULN vs MISS,12:57 AM,Dec 13,16,44,+700,
TULN vs MISS,12:25 AM,Dec 13,16,43,+700,
TULN vs MISS,6:27 PM,Dec 12,16,43,+700,
TULN vs MISS,6:18 PM,Dec 12,17,43,+700,31
TULN vs MISS,6:17 PM,Dec 12,17,43,+669,-31
TULN vs MISS,6:12 PM,Dec 12,17,43,+700,
TULN vs MISS,4:32 PM,Dec 12,17,50,+700,
TULN vs MISS,2:29 PM,Dec 12,17,49,+700,
TULN vs MISS,2:28 PM,Dec 12,17,49,+700,
TULN vs MISS,11:22 AM,Dec 12,17,49,+700,
TULN vs MISS,11:07 AM,Dec 12,17,48,+700,
TULN vs MISS,11:02 AM,Dec 12,17,48,+700,
TULN vs MISS,7:13 AM,Dec 12,17,48,+700,
TULN vs MISS,4:13 AM,Dec 12,17,49,+700,
TULN vs MISS,2:38 AM,Dec 12,18,49,+700,
TULN vs MISS,2:13 AM,Dec 12,18,48,+700,31
TULN vs MISS,2:12 AM,Dec 12,18,48,+669,-31
TULN vs MISS,1:02 AM,Dec 12,18,48,+700,
TULN vs MISS,1:01 AM,Dec 12,18,48,+700,
TULN vs MISS,12:58 AM,Dec 12,18,48,+700,
TULN vs MISS,12:38 AM,Dec 12,18,50,+700,
TULN vs MISS,12:28 AM,Dec 12,18,50,+700,
TULN vs MISS,12:25 AM,Dec 12,18,50,+700,
TULN vs MISS,12:23 AM,Dec 12,18,50,+700,
TULN vs MISS,11:53 PM,Dec 11,18,50,+700,
TULN vs MISS,11:48 PM,Dec 11,18,51,+700,
TULN vs MISS,10:52 PM,Dec 11,18,50,+700,
TULN vs MISS,10:48 PM,Dec 11,18,51,+700,
TULN vs MISS,10:39 PM,Dec 11,18,51,+700,
TULN vs MISS,10:34 PM,Dec 11,18,51,+700,
TULN vs MISS,10:31 PM,Dec 11,18,51,+700,
TULN vs MISS,9:02 PM,Dec 11,18,51,+700,
TULN vs MISS,4:58 PM,Dec 11,18,50,+700,-33
TULN vs MISS,4:49 PM,Dec 11,18,50,+733,33
TULN vs MISS,4:47 PM,Dec 11,18,50,+700,-33
TULN vs MISS,2:43 PM,Dec 11,18,50,+733,
TULN vs MISS,1:07 PM,Dec 11,18,51,+733,
TULN vs MISS,12:47 PM,Dec 11,18,50,+733,
TULN vs MISS,12:42 PM,Dec 11,18,51,+733,
TULN vs MISS,11:42 AM,Dec 11,18,50,+733,
TULN vs MISS,6:53 AM,Dec 11,18,51,+733,
TULN vs MISS,5:38 AM,Dec 11,19,51,+733,
TULN vs MISS,5:30 AM,Dec 11,18,51,+733,-67
TULN vs MISS,5:23 AM,Dec 11,18,51,+800,
TULN vs MISS,5:18 AM,Dec 11,19,51,+800,67
TULN vs MISS,5:16 AM,Dec 11,19,51,+733,-67
TULN vs MISS,5:01 AM,Dec 11,19,51,+800,67
TULN vs MISS,4:22 AM,Dec 11,19,51,+733,83
TULN vs MISS,3:30 AM,Dec 11,19,51,+650,-83
TULN vs MISS,12:31 AM,Dec 11,19,51,+733,
TULN vs MISS,11:41 PM,Dec 10,19,51,+733,
TULN vs MISS,11:40 PM,Dec 10,19,51,+733,
TULN vs MISS,10:43 PM,Dec 10,19,51,+733,
TULN vs MISS,9:52 PM,Dec 10,19,51,+733,
TULN vs MISS,9:47 PM,Dec 10,19,50,+733,
TULN vs MISS,9:16 PM,Dec 10,19,51,+733,
TULN vs MISS,6:53 PM,Dec 10,19,51,+733,
TULN vs MISS,6:52 PM,Dec 10,19,51,+733,
TULN vs MISS,4:55 PM,Dec 10,19,51,+733,
TULN vs MISS,4:54 PM,Dec 10,19,51,+733,
TULN vs MISS,4:53 PM,Dec 10,19,51,+733,
TULN vs MISS,4:52 PM,Dec 10,19,51,+733,
TULN vs MISS,4:06 PM,Dec 10,19,51,+733,
TULN vs MISS,4:05 PM,Dec 10,19,51,+733,
TULN vs MISS,12:42 PM,Dec 10,19,51,+733,
TULN vs MISS,12:37 PM,Dec 10,20,51,+733,3
TULN vs MISS,12:17 PM,Dec 10,20,50,+730,-3
TULN vs MISS,12:12 PM,Dec 10,20,51,+733,3
TULN vs MISS,11:40 AM,Dec 10,20,50,+730,
TULN vs MISS,11:27 AM,Dec 10,20,50,+730,
TULN vs MISS,9:42 AM,Dec 10,20,50,+730,
TULN vs MISS,1:11 AM,Dec 10,20,49,+730,61
TULN vs MISS,12:02 AM,Dec 10,20,49,+669,
TULN vs MISS,7:32 PM,Dec 09,21,49,+669,
TULN vs MISS,5:07 PM,Dec 09,22,49,+669,
TULN vs MISS,1:02 PM,Dec 09,22,48,+669,
TULN vs MISS,12:32 PM,Dec 09,23,48,+669,
TULN vs MISS,12:27 PM,Dec 09,23,47,+669,
TULN vs MISS,12:22 PM,Dec 09,23,49,+669,
TULN vs MISS,12:17 PM,Dec 09,22,49,+669,
TULN vs MISS,12:12 PM,Dec 09,23,49,+669,
TULN vs MISS,11:26 AM,Dec 09,23,48,+669,19
TULN vs MISS,10:02 AM,Dec 09,23,48,+650,
TULN vs MISS,10:00 AM,Dec 09,23,50,+650,10
TULN vs MISS,9:58 AM,Dec 09,23,50,+640,-10
TULN vs MISS,9:27 AM,Dec 09,23,50,+650,
TULN vs MISS,12:17 AM,Dec 09,23,59,+650,
TULN vs MISS,12:01 AM,Dec 09,24,59,+650,
TULN vs MISS,9:37 PM,Dec 08,24,59,+650,
TULN vs MISS,8:42 PM,Dec 08,24,58,+650,
TULN vs MISS,8:17 PM,Dec 08,24,59,+650,
TULN vs MISS,7:17 PM,Dec 08,24,60,+650,
TULN vs MISS,6:57 PM,Dec 08,24,59,+650,
TULN vs MISS,6:52 PM,Dec 08,24,60,+650,
TULN vs MISS,6:52 PM,Dec 08,24,60,+650,
TULN vs MISS,6:46 PM,Dec 08,24,59,+650,-2
TULN vs MISS,5:28 PM,Dec 08,24,59,+652,
TULN vs MISS,5:12 PM,Dec 08,24,59,+652,2
